"trinomial","opencontext_uri","opencontext_mirror_url","tdar_metadata_uri","state_source","link_identified"
"44CE500","http://opencontext.org/subjects/A8709E26-8BCD-40F3-6BC6-0D651B163688","http://opencontext.dainst.org/subjects/A8709E26-8BCD-40F3-6BC6-0D651B163688","http://core.tdar.org/browse/site-name/10027/44ce0500","Virginia Site Files","2015-02-20 22:26:09.491269"
"44CE503","http://opencontext.org/subjects/8368C137-7CD1-4199-2D07-20224DA647A5","http://opencontext.dainst.org/subjects/8368C137-7CD1-4199-2D07-20224DA647A5","http://core.tdar.org/browse/site-name/9997/44ce0503","Virginia Site Files","2015-02-20 22:26:13.416678"
"44CE504","http://opencontext.org/subjects/ADF9BE8B-60C1-4EDD-23A3-F8D41BA0F245","http://opencontext.dainst.org/subjects/ADF9BE8B-60C1-4EDD-23A3-F8D41BA0F245","http://core.tdar.org/browse/site-name/10310/44ce0504","Virginia Site Files","2015-02-20 22:26:14.807081"
"44CE504","http://opencontext.org/subjects/ADF9BE8B-60C1-4EDD-23A3-F8D41BA0F245","http://opencontext.dainst.org/subjects/ADF9BE8B-60C1-4EDD-23A3-F8D41BA0F245","http://core.tdar.org/browse/site-name/9680/44ce504","Virginia Site Files","2015-02-20 22:26:14.807081"
"44CE505","http://opencontext.org/subjects/CC2ACCFE-899B-45D7-FBD8-695B6E04943F","http://opencontext.dainst.org/subjects/CC2ACCFE-899B-45D7-FBD8-695B6E04943F","http://core.tdar.org/browse/site-name/9991/44ce0505","Virginia Site Files","2015-02-20 22:26:16.137083"
"44CE506","http://opencontext.org/subjects/C30E78CF-DAC3-4E60-A851-01D5EF23DEC7","http://opencontext.dainst.org/subjects/C30E78CF-DAC3-4E60-A851-01D5EF23DEC7","http://core.tdar.org/browse/site-name/9996/44ce0506","Virginia Site Files","2015-02-20 22:26:17.467086"
"44CE507","http://opencontext.org/subjects/89248975-8E05-4839-8D52-A1441B15DB3E","http://opencontext.dainst.org/subjects/89248975-8E05-4839-8D52-A1441B15DB3E","http://core.tdar.org/browse/site-name/9661/44ce507","Virginia Site Files","2015-02-20 22:26:18.814688"
"44CE507","http://opencontext.org/subjects/89248975-8E05-4839-8D52-A1441B15DB3E","http://opencontext.dainst.org/subjects/89248975-8E05-4839-8D52-A1441B15DB3E","http://core.tdar.org/browse/site-name/9966/44ce0507","Virginia Site Files","2015-02-20 22:26:18.814688"
"44CE508","http://opencontext.org/subjects/78212EC9-0845-43A6-ACC2-60A5E75A9EED","http://opencontext.dainst.org/subjects/78212EC9-0845-43A6-ACC2-60A5E75A9EED","http://core.tdar.org/browse/site-name/10311/44ce0508","Virginia Site Files","2015-02-20 22:26:20.189491"
"44CE508","http://opencontext.org/subjects/78212EC9-0845-43A6-ACC2-60A5E75A9EED","http://opencontext.dainst.org/subjects/78212EC9-0845-43A6-ACC2-60A5E75A9EED","http://core.tdar.org/browse/site-name/9672/44ce508","Virginia Site Files","2015-02-20 22:26:20.189491"
"44CE509","http://opencontext.org/subjects/D890E05A-24B4-4552-251C-46BEB724EB2B","http://opencontext.dainst.org/subjects/D890E05A-24B4-4552-251C-46BEB724EB2B","http://core.tdar.org/browse/site-name/9962/44ce0509","Virginia Site Files","2015-02-20 22:26:21.532093"
"44CE51","http://opencontext.org/subjects/136BB4DB-2A73-40BB-8513-275DA81EB013","http://opencontext.dainst.org/subjects/136BB4DB-2A73-40BB-8513-275DA81EB013","http://core.tdar.org/browse/site-name/10508/44ce0051","Virginia Site Files","2015-02-20 22:15:42.591666"
"44CE510","http://opencontext.org/subjects/FC3D4D71-4337-4650-FA0A-B1CB4A7DAF2F","http://opencontext.dainst.org/subjects/FC3D4D71-4337-4650-FA0A-B1CB4A7DAF2F","http://core.tdar.org/browse/site-name/10312/44ce0510","Virginia Site Files","2015-02-20 22:26:22.847298"
"44CE510","http://opencontext.org/subjects/FC3D4D71-4337-4650-FA0A-B1CB4A7DAF2F","http://opencontext.dainst.org/subjects/FC3D4D71-4337-4650-FA0A-B1CB4A7DAF2F","http://core.tdar.org/browse/site-name/9679/44ce510","Virginia Site Files","2015-02-20 22:26:22.847298"
"44CE511","http://opencontext.org/subjects/6CA71707-E6A9-4560-33C4-B16230D30EDC","http://opencontext.dainst.org/subjects/6CA71707-E6A9-4560-33C4-B16230D30EDC","http://core.tdar.org/browse/site-name/9949/44ce0511","Virginia Site Files","2015-02-20 22:26:24.1753"
"44CE512","http://opencontext.org/subjects/EBF2A74F-7B2E-431E-7D1B-BD6D53FEB321","http://opencontext.dainst.org/subjects/EBF2A74F-7B2E-431E-7D1B-BD6D53FEB321","http://core.tdar.org/browse/site-name/9946/44ce0512","Virginia Site Files","2015-02-20 22:26:25.535503"
"44CE513","http://opencontext.org/subjects/077D9139-23EB-419B-D017-2F20BFBD64D3","http://opencontext.dainst.org/subjects/077D9139-23EB-419B-D017-2F20BFBD64D3","http://core.tdar.org/browse/site-name/9947/44ce0513","Virginia Site Files","2015-02-20 22:26:26.849905"
"44CE514","http://opencontext.org/subjects/74DB62FA-F242-43D2-2436-FD73B8CDA4AD","http://opencontext.dainst.org/subjects/74DB62FA-F242-43D2-2436-FD73B8CDA4AD","http://core.tdar.org/browse/site-name/9994/44ce0514","Virginia Site Files","2015-02-20 22:26:28.147708"
"44CE515","http://opencontext.org/subjects/BC2B73B3-3112-478B-1FDF-8C1458B4D344","http://opencontext.dainst.org/subjects/BC2B73B3-3112-478B-1FDF-8C1458B4D344","http://core.tdar.org/browse/site-name/9995/44ce0515","Virginia Site Files","2015-02-20 22:26:29.467111"
"44CE516","http://opencontext.org/subjects/BA23A6FE-25B7-4C82-36A7-EC78672A2471","http://opencontext.dainst.org/subjects/BA23A6FE-25B7-4C82-36A7-EC78672A2471","http://core.tdar.org/browse/site-name/10313/44ce0516","Virginia Site Files","2015-02-20 22:26:30.830313"
"44CE516","http://opencontext.org/subjects/BA23A6FE-25B7-4C82-36A7-EC78672A2471","http://opencontext.dainst.org/subjects/BA23A6FE-25B7-4C82-36A7-EC78672A2471","http://core.tdar.org/browse/site-name/9660/44ce516","Virginia Site Files","2015-02-20 22:26:30.830313"
"44CE517","http://opencontext.org/subjects/F0DA1872-8627-45FF-302F-99231F87DCA1","http://opencontext.dainst.org/subjects/F0DA1872-8627-45FF-302F-99231F87DCA1","http://core.tdar.org/browse/site-name/9998/44ce0517","Virginia Site Files","2015-02-20 22:26:32.159316"
"44CE518","http://opencontext.org/subjects/2BD74744-7E11-450D-DC74-4F281C6D5C43","http://opencontext.dainst.org/subjects/2BD74744-7E11-450D-DC74-4F281C6D5C43","http://core.tdar.org/browse/site-name/9663/44ce518","Virginia Site Files","2015-02-20 22:26:33.502918"
"44CE518","http://opencontext.org/subjects/2BD74744-7E11-450D-DC74-4F281C6D5C43","http://opencontext.dainst.org/subjects/2BD74744-7E11-450D-DC74-4F281C6D5C43","http://core.tdar.org/browse/site-name/9948/44ce0518","Virginia Site Files","2015-02-20 22:26:33.502918"
"44CE519","http://opencontext.org/subjects/C2E9A9EA-740A-43BD-C5E8-6A18C22FA7BF","http://opencontext.dainst.org/subjects/C2E9A9EA-740A-43BD-C5E8-6A18C22FA7BF","http://core.tdar.org/browse/site-name/10314/44ce0519","Virginia Site Files","2015-02-20 22:26:34.832322"
"44CE52","http://opencontext.org/subjects/06770E0E-9A0C-4EF1-9FE6-B5ECEEACE6DD","http://opencontext.dainst.org/subjects/06770E0E-9A0C-4EF1-9FE6-B5ECEEACE6DD","http://core.tdar.org/browse/site-name/9692/44ce52","Virginia Site Files","2015-02-20 22:15:44.64327"
"44CE52","http://opencontext.org/subjects/06770E0E-9A0C-4EF1-9FE6-B5ECEEACE6DD","http://opencontext.dainst.org/subjects/06770E0E-9A0C-4EF1-9FE6-B5ECEEACE6DD","http://core.tdar.org/browse/site-name/9919/44ce0052","Virginia Site Files","2015-02-20 22:15:44.64327"
"44CE520","http://opencontext.org/subjects/C1914225-EEB0-4763-5690-FF760B0D83B2","http://opencontext.dainst.org/subjects/C1914225-EEB0-4763-5690-FF760B0D83B2","http://core.tdar.org/browse/site-name/10315/44ce0520","Virginia Site Files","2015-02-20 22:26:36.240126"
"44CE521","http://opencontext.org/subjects/68802751-5EAF-41F0-05FB-13DC9D7AA794","http://opencontext.dainst.org/subjects/68802751-5EAF-41F0-05FB-13DC9D7AA794","http://core.tdar.org/browse/site-name/10316/44ce0521","Virginia Site Files","2015-02-20 22:26:37.558529"
"44CE524","http://opencontext.org/subjects/8FE71B84-3C96-4BE6-3C01-8BDDA4706598","http://opencontext.dainst.org/subjects/8FE71B84-3C96-4BE6-3C01-8BDDA4706598","http://core.tdar.org/browse/site-name/10104/44ce0524","Virginia Site Files","2015-02-20 22:26:41.433336"
"44CE525","http://opencontext.org/subjects/F48FE210-6C00-46DA-FFD9-1AD6EB30E329","http://opencontext.dainst.org/subjects/F48FE210-6C00-46DA-FFD9-1AD6EB30E329","http://core.tdar.org/browse/site-name/9750/44ce525","Virginia Site Files","2015-02-20 22:26:42.80694"
"44CE525","http://opencontext.org/subjects/F48FE210-6C00-46DA-FFD9-1AD6EB30E329","http://opencontext.dainst.org/subjects/F48FE210-6C00-46DA-FFD9-1AD6EB30E329","http://core.tdar.org/browse/site-name/9920/44ce0525","Virginia Site Files","2015-02-20 22:26:42.80694"
"44CE526","http://opencontext.org/subjects/6C542AB3-1399-41EB-B54A-CD548DFE11A2","http://opencontext.dainst.org/subjects/6C542AB3-1399-41EB-B54A-CD548DFE11A2","http://core.tdar.org/browse/site-name/9796/44ce0526","Virginia Site Files","2015-02-20 22:26:44.119343"
"44CE527","http://opencontext.org/subjects/F3BB9AB5-26A8-4548-0D05-EE3CE76474A3","http://opencontext.dainst.org/subjects/F3BB9AB5-26A8-4548-0D05-EE3CE76474A3","http://core.tdar.org/browse/site-name/10105/44ce0527","Virginia Site Files","2015-02-20 22:26:45.433745"
"44CE528","http://opencontext.org/subjects/B054D98F-BA80-402C-04FE-B602DC750749","http://opencontext.dainst.org/subjects/B054D98F-BA80-402C-04FE-B602DC750749","http://core.tdar.org/browse/site-name/9773/44ce0528","Virginia Site Files","2015-02-20 22:26:46.748148"
"44CE529","http://opencontext.org/subjects/F77740E8-6C16-45A0-9FC9-4EDFD3D511CB","http://opencontext.dainst.org/subjects/F77740E8-6C16-45A0-9FC9-4EDFD3D511CB","http://core.tdar.org/browse/site-name/9967/44ce0529","Virginia Site Files","2015-02-20 22:26:48.06255"
"44CE53","http://opencontext.org/subjects/FAEAA86E-C607-44C9-7124-D6CA8AB99811","http://opencontext.dainst.org/subjects/FAEAA86E-C607-44C9-7124-D6CA8AB99811","http://core.tdar.org/browse/site-name/9983/44ce0053","Virginia Site Files","2015-02-20 22:15:46.776879"
"44CE53","http://opencontext.org/subjects/FAEAA86E-C607-44C9-7124-D6CA8AB99811","http://opencontext.dainst.org/subjects/FAEAA86E-C607-44C9-7124-D6CA8AB99811","http://core.tdar.org/browse/site-name/9693/44ce53","Virginia Site Files","2015-02-20 22:15:46.776879"
"44CE530","http://opencontext.org/subjects/2E554A1D-B26F-417B-444F-F60B283A9B99","http://opencontext.dainst.org/subjects/2E554A1D-B26F-417B-444F-F60B283A9B99","http://core.tdar.org/browse/site-name/9933/44ce0530","Virginia Site Files","2015-02-20 22:26:49.389553"
"44CE531","http://opencontext.org/subjects/7882A14D-86D6-4375-54D1-56CF2DF2A1EA","http://opencontext.dainst.org/subjects/7882A14D-86D6-4375-54D1-56CF2DF2A1EA","http://core.tdar.org/browse/site-name/9932/44ce0531","Virginia Site Files","2015-02-20 22:26:50.692355"
"44CE532","http://opencontext.org/subjects/7E8CD683-97E2-4F07-8620-341ECA9B5BAB","http://opencontext.dainst.org/subjects/7E8CD683-97E2-4F07-8620-341ECA9B5BAB","http://core.tdar.org/browse/site-name/9936/44ce0532","Virginia Site Files","2015-02-20 22:26:52.015159"
"44CE533","http://opencontext.org/subjects/96DBBEC5-18D3-4ED7-E912-20139AAFAEE0","http://opencontext.dainst.org/subjects/96DBBEC5-18D3-4ED7-E912-20139AAFAEE0","http://core.tdar.org/browse/site-name/9934/44ce0533","Virginia Site Files","2015-02-20 22:26:53.332562"
"44CE534","http://opencontext.org/subjects/2A27DF67-75AA-4143-9E78-B842BDA029F7","http://opencontext.dainst.org/subjects/2A27DF67-75AA-4143-9E78-B842BDA029F7","http://core.tdar.org/browse/site-name/9942/44ce0534","Virginia Site Files","2015-02-20 22:26:54.646964"
"44CE535","http://opencontext.org/subjects/5C65EBDB-7B54-49B5-C793-C5A363129286","http://opencontext.dainst.org/subjects/5C65EBDB-7B54-49B5-C793-C5A363129286","http://core.tdar.org/browse/site-name/9941/44ce0535","Virginia Site Files","2015-02-20 22:26:56.256767"
"44CE536","http://opencontext.org/subjects/957C2B92-B155-4540-FD88-1A168D9EFD09","http://opencontext.dainst.org/subjects/957C2B92-B155-4540-FD88-1A168D9EFD09","http://core.tdar.org/browse/site-name/9944/44ce0536","Virginia Site Files","2015-02-20 22:26:57.63257"
"44CE537","http://opencontext.org/subjects/55A14AFC-3862-48D6-713D-230B8518B824","http://opencontext.dainst.org/subjects/55A14AFC-3862-48D6-713D-230B8518B824","http://core.tdar.org/browse/site-name/9943/44ce0537","Virginia Site Files","2015-02-20 22:26:58.945972"
"44CE538","http://opencontext.org/subjects/3EC4A53D-6F53-4430-799C-68553B1244E2","http://opencontext.dainst.org/subjects/3EC4A53D-6F53-4430-799C-68553B1244E2","http://core.tdar.org/browse/site-name/9938/44ce0538","Virginia Site Files","2015-02-20 22:27:00.274975"
"44CE539","http://opencontext.org/subjects/FBDFB250-6FDA-4511-158F-1E77D1B63229","http://opencontext.dainst.org/subjects/FBDFB250-6FDA-4511-158F-1E77D1B63229","http://core.tdar.org/browse/site-name/9937/44ce0539","Virginia Site Files","2015-02-20 22:27:01.601977"
"44CE540","http://opencontext.org/subjects/B0DF0806-E940-4FC7-C653-D357CA8F6F65","http://opencontext.dainst.org/subjects/B0DF0806-E940-4FC7-C653-D357CA8F6F65","http://core.tdar.org/browse/site-name/9771/44ce0540","Virginia Site Files","2015-02-20 22:27:02.939381"
"44CE541","http://opencontext.org/subjects/32E48A19-8DC1-40B2-D935-50964F14DB29","http://opencontext.dainst.org/subjects/32E48A19-8DC1-40B2-D935-50964F14DB29","http://core.tdar.org/browse/site-name/9954/44ce0541","Virginia Site Files","2015-02-20 22:27:04.267384"
"44CE542","http://opencontext.org/subjects/B738C18D-A5C1-43EA-B45C-CF4269AE4B41","http://opencontext.dainst.org/subjects/B738C18D-A5C1-43EA-B45C-CF4269AE4B41","http://core.tdar.org/browse/site-name/9953/44ce0542","Virginia Site Files","2015-02-20 22:27:05.578786"
"44CE543","http://opencontext.org/subjects/82A3B9A8-D1AA-42DB-422C-902CC50E8135","http://opencontext.dainst.org/subjects/82A3B9A8-D1AA-42DB-422C-902CC50E8135","http://core.tdar.org/browse/site-name/9952/44ce0543","Virginia Site Files","2015-02-20 22:27:06.878588"
"44CE544","http://opencontext.org/subjects/176E2562-A5B5-41CD-40F8-0548DF5CEB4C","http://opencontext.dainst.org/subjects/176E2562-A5B5-41CD-40F8-0548DF5CEB4C","http://core.tdar.org/browse/site-name/9950/44ce0544","Virginia Site Files","2015-02-20 22:27:08.223191"
"44CE545","http://opencontext.org/subjects/22D26506-5A8A-419D-2478-9A9007C0EB4E","http://opencontext.dainst.org/subjects/22D26506-5A8A-419D-2478-9A9007C0EB4E","http://core.tdar.org/browse/site-name/9965/44ce0545","Virginia Site Files","2015-02-20 22:27:09.550193"
"44CE546","http://opencontext.org/subjects/EA82CF23-31E3-46C9-27A8-9E98423BF2B5","http://opencontext.dainst.org/subjects/EA82CF23-31E3-46C9-27A8-9E98423BF2B5","http://core.tdar.org/browse/site-name/9963/44ce0546","Virginia Site Files","2015-02-20 22:27:10.865596"
"44CE547","http://opencontext.org/subjects/BF00A361-2CB1-4A05-D180-16DF51897DB4","http://opencontext.dainst.org/subjects/BF00A361-2CB1-4A05-D180-16DF51897DB4","http://core.tdar.org/browse/site-name/9961/44ce0547","Virginia Site Files","2015-02-20 22:27:12.192598"
"44CE548","http://opencontext.org/subjects/BACA3DD4-8118-42CB-F45B-3A6C8607C50E","http://opencontext.dainst.org/subjects/BACA3DD4-8118-42CB-F45B-3A6C8607C50E","http://core.tdar.org/browse/site-name/9960/44ce0548","Virginia Site Files","2015-02-20 22:27:13.537201"
"44CE549","http://opencontext.org/subjects/97BD689C-D105-4604-A633-92A321E92E61","http://opencontext.dainst.org/subjects/97BD689C-D105-4604-A633-92A321E92E61","http://core.tdar.org/browse/site-name/9959/44ce0549","Virginia Site Files","2015-02-20 22:27:14.851603"
"44CE55","http://opencontext.org/subjects/BF276B47-80A4-4133-3A69-8A83B752AF2F","http://opencontext.dainst.org/subjects/BF276B47-80A4-4133-3A69-8A83B752AF2F","http://core.tdar.org/browse/site-name/10109/44ce0055","Virginia Site Files","2015-02-20 22:15:50.895687"
"44CE550","http://opencontext.org/subjects/59694569-658C-4B8A-5E71-61436DB42143","http://opencontext.dainst.org/subjects/59694569-658C-4B8A-5E71-61436DB42143","http://core.tdar.org/browse/site-name/9935/44ce0550","Virginia Site Files","2015-02-20 22:27:16.194206"
"44CE551","http://opencontext.org/subjects/BD98E01B-B4D9-4DAF-0A61-379386643842","http://opencontext.dainst.org/subjects/BD98E01B-B4D9-4DAF-0A61-379386643842","http://core.tdar.org/browse/site-name/9704/44ce551","Virginia Site Files","2015-02-20 22:27:17.525208"
"44CE551","http://opencontext.org/subjects/BD98E01B-B4D9-4DAF-0A61-379386643842","http://opencontext.dainst.org/subjects/BD98E01B-B4D9-4DAF-0A61-379386643842","http://core.tdar.org/browse/site-name/9984/44ce0551","Virginia Site Files","2015-02-20 22:27:17.525208"
"44CE552","http://opencontext.org/subjects/807334DD-9E57-4738-FC96-91469AA9CD0D","http://opencontext.dainst.org/subjects/807334DD-9E57-4738-FC96-91469AA9CD0D","http://core.tdar.org/browse/site-name/9978/44ce0552","Virginia Site Files","2015-02-20 22:27:18.855211"
"44CE553","http://opencontext.org/subjects/CBCA19C8-FB95-42FE-638C-6BE62BE6C6E3","http://opencontext.dainst.org/subjects/CBCA19C8-FB95-42FE-638C-6BE62BE6C6E3","http://core.tdar.org/browse/site-name/9982/44ce0553","Virginia Site Files","2015-02-20 22:27:20.171614"
"44CE554","http://opencontext.org/subjects/133330FA-4B7A-49DD-C53F-2948560E587A","http://opencontext.dainst.org/subjects/133330FA-4B7A-49DD-C53F-2948560E587A","http://core.tdar.org/browse/site-name/9980/44ce0554","Virginia Site Files","2015-02-20 22:27:21.501616"
"44CE555","http://opencontext.org/subjects/3FA1EF88-5EC3-4ADC-96BB-5D8065E6DF72","http://opencontext.dainst.org/subjects/3FA1EF88-5EC3-4ADC-96BB-5D8065E6DF72","http://core.tdar.org/browse/site-name/9985/44ce0555","Virginia Site Files","2015-02-20 22:27:22.80182"
"44CE556","http://opencontext.org/subjects/A9537336-6E44-4339-82E4-A851F9D3944E","http://opencontext.dainst.org/subjects/A9537336-6E44-4339-82E4-A851F9D3944E","http://core.tdar.org/browse/site-name/10317/44ce0556","Virginia Site Files","2015-02-20 22:27:24.144224"
"44CE556","http://opencontext.org/subjects/A9537336-6E44-4339-82E4-A851F9D3944E","http://opencontext.dainst.org/subjects/A9537336-6E44-4339-82E4-A851F9D3944E","http://core.tdar.org/browse/site-name/9703/44ce556","Virginia Site Files","2015-02-20 22:27:24.144224"
"44CE557","http://opencontext.org/subjects/A1B84E4C-3AC6-48A6-AB06-0C8413D4B024","http://opencontext.dainst.org/subjects/A1B84E4C-3AC6-48A6-AB06-0C8413D4B024","http://core.tdar.org/browse/site-name/10318/44ce0557","Virginia Site Files","2015-02-20 22:27:25.517427"
"44CE557","http://opencontext.org/subjects/A1B84E4C-3AC6-48A6-AB06-0C8413D4B024","http://opencontext.dainst.org/subjects/A1B84E4C-3AC6-48A6-AB06-0C8413D4B024","http://core.tdar.org/browse/site-name/9702/44ce557","Virginia Site Files","2015-02-20 22:27:25.517427"
"44CE558","http://opencontext.org/subjects/D05A6C0F-222C-4584-27F3-48F802C2B6CB","http://opencontext.dainst.org/subjects/D05A6C0F-222C-4584-27F3-48F802C2B6CB","http://core.tdar.org/browse/site-name/10319/44ce0558","Virginia Site Files","2015-02-20 22:27:26.87703"
"44CE558","http://opencontext.org/subjects/D05A6C0F-222C-4584-27F3-48F802C2B6CB","http://opencontext.dainst.org/subjects/D05A6C0F-222C-4584-27F3-48F802C2B6CB","http://core.tdar.org/browse/site-name/9701/44ce558","Virginia Site Files","2015-02-20 22:27:26.87703"
"44CE559","http://opencontext.org/subjects/48926A72-3369-4375-50CB-D699FFFBC3F0","http://opencontext.dainst.org/subjects/48926A72-3369-4375-50CB-D699FFFBC3F0","http://core.tdar.org/browse/site-name/9700/44ce559","Virginia Site Files","2015-02-20 22:27:28.236035"
"44CE559","http://opencontext.org/subjects/48926A72-3369-4375-50CB-D699FFFBC3F0","http://opencontext.dainst.org/subjects/48926A72-3369-4375-50CB-D699FFFBC3F0","http://core.tdar.org/browse/site-name/10320/44ce0559","Virginia Site Files","2015-02-20 22:27:28.236035"
"44CE560","http://opencontext.org/subjects/A6579F68-5F1A-4B9C-3FC0-A76ABD11F56E","http://opencontext.dainst.org/subjects/A6579F68-5F1A-4B9C-3FC0-A76ABD11F56E","http://core.tdar.org/browse/site-name/9697/44ce560","Virginia Site Files","2015-02-20 22:27:29.610238"
"44CE560","http://opencontext.org/subjects/A6579F68-5F1A-4B9C-3FC0-A76ABD11F56E","http://opencontext.dainst.org/subjects/A6579F68-5F1A-4B9C-3FC0-A76ABD11F56E","http://core.tdar.org/browse/site-name/10321/44ce0560","Virginia Site Files","2015-02-20 22:27:29.610238"
"44CE561","http://opencontext.org/subjects/02860E52-4E63-4C8D-7DEB-9E946A41640F","http://opencontext.dainst.org/subjects/02860E52-4E63-4C8D-7DEB-9E946A41640F","http://core.tdar.org/browse/site-name/9699/44ce561","Virginia Site Files","2015-02-20 22:27:30.945642"
"44CE561","http://opencontext.org/subjects/02860E52-4E63-4C8D-7DEB-9E946A41640F","http://opencontext.dainst.org/subjects/02860E52-4E63-4C8D-7DEB-9E946A41640F","http://core.tdar.org/browse/site-name/10322/44ce0561","Virginia Site Files","2015-02-20 22:27:30.945642"
"44CE562","http://opencontext.org/subjects/DBF6CCD1-D3F0-4AF4-E2D9-A8F854DF7BA9","http://opencontext.dainst.org/subjects/DBF6CCD1-D3F0-4AF4-E2D9-A8F854DF7BA9","http://core.tdar.org/browse/site-name/9698/44ce562","Virginia Site Files","2015-02-20 22:27:32.30625"
"44CE562","http://opencontext.org/subjects/DBF6CCD1-D3F0-4AF4-E2D9-A8F854DF7BA9","http://opencontext.dainst.org/subjects/DBF6CCD1-D3F0-4AF4-E2D9-A8F854DF7BA9","http://core.tdar.org/browse/site-name/10323/44ce0562","Virginia Site Files","2015-02-20 22:27:32.30625"
"44CE563","http://opencontext.org/subjects/DAA11966-9474-4F27-2747-8C9B106FC76E","http://opencontext.dainst.org/subjects/DAA11966-9474-4F27-2747-8C9B106FC76E","http://core.tdar.org/browse/site-name/9981/44ce0563","Virginia Site Files","2015-02-20 22:27:33.697454"
"44CE564","http://opencontext.org/subjects/1D282438-39F3-4A07-E163-DA083D0CB16C","http://opencontext.dainst.org/subjects/1D282438-39F3-4A07-E163-DA083D0CB16C","http://core.tdar.org/browse/site-name/9990/44ce0564","Virginia Site Files","2015-02-20 22:27:35.042056"
"44CE565","http://opencontext.org/subjects/FF2D093F-102E-41F7-AD82-36620DA61602","http://opencontext.dainst.org/subjects/FF2D093F-102E-41F7-AD82-36620DA61602","http://core.tdar.org/browse/site-name/9840/44ce0565","Virginia Site Files","2015-02-20 22:27:36.354062"
"44CE566","http://opencontext.org/subjects/E0B2532D-C58C-4D2E-50CE-493E5BF278CB","http://opencontext.dainst.org/subjects/E0B2532D-C58C-4D2E-50CE-493E5BF278CB","http://core.tdar.org/browse/site-name/9838/44ce0566","Virginia Site Files","2015-02-20 22:27:37.681866"
"44CE567","http://opencontext.org/subjects/EF721B66-F383-443A-5AEC-8505691F8378","http://opencontext.dainst.org/subjects/EF721B66-F383-443A-5AEC-8505691F8378","http://core.tdar.org/browse/site-name/9844/44ce0567","Virginia Site Files","2015-02-20 22:27:38.995071"
"44CE568","http://opencontext.org/subjects/D8DF6B54-E7C1-4138-3E04-6D73EB1579C9","http://opencontext.dainst.org/subjects/D8DF6B54-E7C1-4138-3E04-6D73EB1579C9","http://core.tdar.org/browse/site-name/9843/44ce0568","Virginia Site Files","2015-02-20 22:27:40.307076"
"44CE569","http://opencontext.org/subjects/C1D030EA-D838-446D-DC22-F872720D3365","http://opencontext.dainst.org/subjects/C1D030EA-D838-446D-DC22-F872720D3365","http://core.tdar.org/browse/site-name/9842/44ce0569","Virginia Site Files","2015-02-20 22:27:41.633881"
"44CE570","http://opencontext.org/subjects/2DFABE8F-8279-405D-E8BF-B7C3D85C032F","http://opencontext.dainst.org/subjects/2DFABE8F-8279-405D-E8BF-B7C3D85C032F","http://core.tdar.org/browse/site-name/9845/44ce0570","Virginia Site Files","2015-02-20 22:27:42.948085"
"44CE571","http://opencontext.org/subjects/027F2378-C800-43CA-C1FE-DA6992EB5F88","http://opencontext.dainst.org/subjects/027F2378-C800-43CA-C1FE-DA6992EB5F88","http://core.tdar.org/browse/site-name/9846/44ce0571","Virginia Site Files","2015-02-20 22:27:44.306292"
"44CE572","http://opencontext.org/subjects/A08A9961-D68C-40CE-BD90-4C8C5D888608","http://opencontext.dainst.org/subjects/A08A9961-D68C-40CE-BD90-4C8C5D888608","http://core.tdar.org/browse/site-name/9847/44ce0572","Virginia Site Files","2015-02-20 22:27:45.605896"
"44CE573","http://opencontext.org/subjects/DE4FCE07-2D22-4450-8E4E-3968AAFEBD2B","http://opencontext.dainst.org/subjects/DE4FCE07-2D22-4450-8E4E-3968AAFEBD2B","http://core.tdar.org/browse/site-name/9924/44ce0573","Virginia Site Files","2015-02-20 22:27:46.9201"
"44CE574","http://opencontext.org/subjects/107E437B-9210-4E5D-8FB6-6B3779F482A2","http://opencontext.dainst.org/subjects/107E437B-9210-4E5D-8FB6-6B3779F482A2","http://core.tdar.org/browse/site-name/9841/44ce0574","Virginia Site Files","2015-02-20 22:27:48.232304"
"44CE575","http://opencontext.org/subjects/50F3FC2A-2FC4-4BF9-5BF2-EB8B89974EA6","http://opencontext.dainst.org/subjects/50F3FC2A-2FC4-4BF9-5BF2-EB8B89974EA6","http://core.tdar.org/browse/site-name/9776/44ce0575","Virginia Site Files","2015-02-20 22:27:49.52871"
"44CE576","http://opencontext.org/subjects/050C9F1A-1ECF-4E10-DECF-E95267FDC5C4","http://opencontext.dainst.org/subjects/050C9F1A-1ECF-4E10-DECF-E95267FDC5C4","http://core.tdar.org/browse/site-name/9925/44ce0576","Virginia Site Files","2015-02-20 22:27:50.842914"
"44CE577","http://opencontext.org/subjects/ED5EC074-035F-47AA-B7CA-301BD7885C86","http://opencontext.dainst.org/subjects/ED5EC074-035F-47AA-B7CA-301BD7885C86","http://core.tdar.org/browse/site-name/9778/44ce0577","Virginia Site Files","2015-02-20 22:27:52.169718"
"44CE578","http://opencontext.org/subjects/DA0F86E4-5CF4-472D-A482-0D57ED196A01","http://opencontext.dainst.org/subjects/DA0F86E4-5CF4-472D-A482-0D57ED196A01","http://core.tdar.org/browse/site-name/9837/44ce0578","Virginia Site Files","2015-02-20 22:27:53.482526"
